s1_micro_credit_count,s1_micro_credit_total,s1_source_account_age_days,s1_inter_credit_timing_var,s1_source_dormancy_score,s1_isolation_anomaly_score,s1_pattern_confidence,s2_imei_changed_24h,s2_hours_between_change_norm,s2_unique_imei_count_norm,s2_unique_sim_count_norm,s2_blocked_prefix_matches_norm,s2_max_proximity,s2_shared_device_flag,s2_device_velocity_norm,s2_layer1_score,s3_zc_before_48,s3_zc_hour_proximity,s3_curve_shape_score,s3_max_acceleration_norm,s3_acceleration_ratio_norm,s3_total_tx_norm,s3_observation_age_norm,s3_mean_velocity_norm,s4_dormancy_days_norm,s4_device_delta_score,s4_reactivation_amount_norm,s4_time_since_kyc_norm,s4_channel_switch_score,s4_combined_signal_score,s4_pattern_confidence,s5_fri_score_norm,s5_internal_partial_score_norm,s5_contradiction_magnitude,s5_sim_age_days_norm,s5_complaint_history_norm,s5_pattern_confidence,s6_days_to_upi_reg_norm,s6_swap_frequency_norm,s6_iccid_change_score,s6_post_swap_txn_velocity_norm,s6_swap_to_fraud_window_score,s6_pattern_confidence,is_mule
0.881175577618204,0.9853549418617329,0.26172348918465194,0.14355064745799428,0.743541179661298,0.27638644536031187,0.49885832450431966,0.7777120953436119,0.35740221481635825,0.020053156632354074,0.4986144555568912,0.6044184205057731,0.9449632077133275,0.17596202133108252,0.49636289192211114,0.7076997922764093,0.5111324885692707,0.11393514234863233,0.9907864050416381,0.28914473341375646,0.29921511434809656,0.9983790972058734,0.2529688379911048,0.1495235479010918,0.6360881754500224,0.2894289919975441,0.5981129323253972,0.8381017312865987,0.03018609344024803,0.9934816671597398,0.8956329245763429,0.622978901697618,0.6078863007101533,0.4056709178431799,0.08441080298834946,0.7964204510097455,0.4104883827051704,0.6376922582748284,0.7401538234796526,0.5378531747090026,0.6014460910308008,0.48381531874174355,0.2433384879256416,1
0.3520929850975003,0.9992327177423691,0.9564231939242268,0.9939184584771882,0.8482826805921815,0.18211296307983982,0.3325790400019437,0.7613159537312156,0.6765211680774943,0.9050661252007736,0.9934483814380691,0.5483755308108547,0.5308659552726726,0.7205061874559332,0.7860223154025491,0.09488659253563303,0.721329127839819,0.5105231861867022,0.8586986074547934,0.8685621515671903,0.5745349519734082,0.973924097451007,0.02984446641374139,0.11750565207724284,0.6096018243926398,0.015128834003549918,0.540551550644414,0.5945535491777272,0.24012141408232568,0.203188482474829,0.27532656204487105,0.14843694155183318,0.571076603389455,0.9932974802100172,0.4255384964199753,0.9582813228062815,0.478340930560173,0.3669199924983386,0.30262152744148396,0.0816956007249936,0.30648540550497083,0.1596703399717483,0.6073602637011091,0
0.5647635541067196,0.5465195991918413,0.5806794259221472,0.773713214571972,0.7497822105178401,0.007554544776039895,0.8121528646976778,0.3221731503782125,0.6716382166041436,0.7591769586571354,0.28469847595306963,0.6483287129263751,0.46973265437229206,0.8567378213710712,0.6816488851654631,0.4145675884489328,0.6716621056818098,0.33474383636253946,0.19908997871786716,0.6134596224482619,0.49711013867527454,0.44044303134524276,0.6392772898012764,0.8028841642530831,0.5709710305596412,0.9129196657015023,0.8474738896922576,0.46445147595019354,0.575285109148831,0.35702507477004564,0.5844416465368819,0.11005010849564745,0.29774655291334373,0.983585835193369,0.8952613608930997,0.522481657311383,0.5224087149287526,0.888614318517337,0.6479548972644993,0.3785277286802742,0.36718273105677324,0.687049484500655,0.41668832377261356,0
0.907304059603174,0.9613893306341728,0.4981814678377944,0.47620213621481833,0.5467164150888212,0.2987943293363913,0.7746270757664172,0.4769804649515871,0.9983170359739989,0.41432037781159226,0.734575504055671,0.9121303466726215,0.3657938423215642,0.7288187155126352,0.9875351107204351,0.9558582275217813,0.9666801306888775,0.16435901756192406,0.17995584295942535,0.08480884827391189,0.669424654753918,0.3752593783875855,0.9324032726866684,0.15593570938021717,0.563031165144643,0.8897165547718884,0.6097858664046042,0.7865058964941652,0.20990122323821414,0.31477002158300327,0.32016923146225984,0.06382933110671507,0.16781761156484454,0.6125274743975914,0.8073572568123619,0.7080258423211825,0.03596428143364416,0.80240391406108,0.580787161251001,0.3479867234597488,0.6842867336357168,0.39793496979517295,0.019521752923611246,0
0.18049203291674254,0.9262585123779417,0.6389610937773129,0.861690779788782,0.6791237777712054,0.21955669523748833,0.26727535237653044,0.6477931957881738,0.20424365369285336,0.23276340863653422,0.2562399442315948,0.9855662466240287,0.6908483350182232,0.6523653627934789,0.6564773328821688,0.46597097968217416,0.8551849738317087,0.5795124022947604,0.5135910217443825,0.9389853036127308,0.3896182447578602,0.10878179546663413,0.4913768298451139,0.8669707099803298,0.23311833494459544,0.4898692135225593,0.9482169614977844,0.7387209503097522,0.3227609988729434,0.684365153662541,0.7445011526569094,0.3589080184671205,0.01145673300945238,0.28894275916558687,0.7977627557828335,0.7016218510721698,0.7207220629507269,0.3588949404845556,0.0977956828084996,0.5912909220306947,0.9759197886311294,0.34126048577377655,0.5076501867057237,0
0.19529294013849363,0.9066459532736885,0.40248897348751556,0.543844495118789,0.9262296533105099,0.11653331258579103,0.19423023929998995,0.6839331025128482,0.49649962049468577,0.3329392931674794,0.1127912808153495,0.35588267278572205,0.5176811916739924,0.31897660738965306,0.5823332100204107,0.8004725126044557,0.7478903538166316,0.18173576485170895,0.24297546265000136,0.38355776317962686,0.09125868897847056,0.4614022132586707,0.06364912187369642,0.1058226413564205,0.2488606401477893,0.4018116791819101,0.5952007868735071,0.4366578056962006,0.36044024480913894,0.1831681287834903,0.29325273301330546,0.6417446133074162,0.3241258201779166,0.411583561468604,0.5839044023125158,0.17295923402965363,0.2753504052739024,0.33608810559837654,0.9449876158642071,0.6525555622140607,0.5162770009742271,0.36109889180048693,0.18774502013887717,0
0.10977010603346349,0.33821062796203116,0.01828681356935824,0.3743295644093909,0.12087258846217153,0.24416882835464604,0.44566440118539075,0.6153388162241994,0.8910988173004853,0.7683277426139594,0.15261385733112287,0.45519047121684797,0.7189384422696378,0.24853887062839974,0.3257542400507819,0.5572591796236397,0.389914872755611,0.6413073109588119,0.43002927663479296,0.6706802531589634,0.1475415934153087,0.6516216758778913,0.6262166135957705,0.04442644872016677,0.8571714634468675,0.26487561051116837,0.852111013550063,0.6132670805341361,0.8406774918512744,0.2717335478551768,0.3161138075650829,0.15924914078467667,0.024600555537424906,0.7068722270663228,0.7149651811493101,0.19028834243129633,0.14912444053828178,0.37168172513910736,0.18827045633183337,0.31672468921538544,0.09477049293445405,0.7295564312538831,0.3069126639533658,0
0.5923329171632845,0.3253916057704753,0.8225028362986256,0.645599929504866,0.7966485234704941,0.39643888468022914,0.5171590226549481,0.7293156858493429,0.4307383961415232,0.1583248118258055,0.48918524885073045,0.8691639367552086,0.40839583769784593,0.3678418255440473,0.9315043173725827,0.19683118851182813,0.6099385801491464,0.008770067883566046,0.6969581218094901,0.2196231677226248,0.8694266528452843,0.07146847847742721,0.11955486378498559,0.8377032624135311,0.0020310628681219356,0.42111191128497216,0.05343394754169384,0.8149832528875556,0.4642450515137707,0.22414361860392118,0.38275965512998544,0.03231784560884354,0.6102323304917706,0.8390977953327063,0.37034079562107325,0.48254116144682835,0.5656511711192578,0.01651220502903139,0.13301733428208218,0.7067364999624913,0.2990610675997831,0.3947796379007036,0.3676693006618409,0
0.6505414401046966,0.831443672284918,0.13111889497256124,0.7868549638319726,0.033653762961811995,0.05128091770066878,0.04585291242301326,0.012549597482109265,0.9617950422375489,0.04086709249815135,0.04123876454397468,0.17719163074537037,0.42491994073584416,0.46037761893331175,0.8762317925050659,0.637470624880697,0.6087041607047052,0.8027319610013771,0.9066938741270827,0.9368440754858789,0.7915080069025958,0.9990486644848756,0.9395052167890617,0.7638967137484224,0.6681673207070642,0.22254695179893003,0.4740167013441776,0.7221536098785172,0.6786168257377693,0.39765156725762196,0.07055518649227743,0.7980178569848937,0.25029914260133,0.8779673682933316,0.14517490025715274,0.8450406044617094,0.876095654722688,0.6855332685288115,0.2024640854332691,0.30851883123406076,0.1597101070079866,0.661991078065629,0.8412213945406487,0
0.21399395327630022,0.13554495977901437,0.1781922350259978,0.7126746975880675,0.21724938280686457,0.8644092591321562,0.1896053604214304,0.88265771504833,0.34501390601351944,0.501620414855304,0.17669002687444735,0.3412527423531426,0.19212779149341708,0.5720870712639685,0.4231729645925615,0.9080281260684071,0.6639039864637826,0.6367469827496826,0.27689581803345964,0.1033310165307374,0.9309385646638856,0.21138916934040508,0.34714124745430397,0.500457879887013,0.5052350953597144,0.39119060804909156,0.35220889861592575,0.2926243054797506,0.344342918915051,0.47452714404189156,0.5498669199149855,0.3813152086545193,0.289692972304085,0.6984918828919251,0.6181127769114183,0.17412360693897666,0.038338346031224435,0.1500774295426166,0.843012356368106,0.3875773546690794,0.6270230347353126,0.5311818437399677,0.39796768289311635,0
0.5633880809745918,0.3428364591345575,0.22981860598342196,0.9235159129358075,0.30261712031850563,0.8729239438612512,0.566243729536247,0.982894681737054,0.8143639163382836,0.7339242228238257,0.019710679342504922,0.0019825354228169,0.8511145142783947,0.10317649876522939,0.670254577191391,0.9680232065521819,0.17923598962684317,0.5668901154394087,0.9813612285934002,0.9834067340639951,0.5827156299039666,0.00366004093725647,0.08934846972027821,0.4535712896031312,0.7207119069387129,0.24403730369911003,0.8070915228617597,0.40028495103221895,0.5799065004912182,0.4203847334680769,0.4668413084919799,0.5007990995514593,0.30050615958775984,0.8058785494491052,0.5098729208128315,0.028744954726337313,0.4634746009282652,0.12624176632821815,0.11458002132927447,0.9728312698012824,0.7668267503984115,0.6201035060721817,0.0980584805874134,1
0.98118693284019,0.5219074177283923,0.344037679764268,0.5826822308917309,0.45087276612258764,0.9782020372626377,0.020998986975393708,0.865118769678844,0.15832125020926335,0.05744069818115782,0.45326243845685554,0.49221299660298745,0.3767923843180909,0.4231869820714723,0.513522509710788,0.60630780104573,0.12863167694481037,0.15825997735690245,0.7917172770288177,0.7614564037169128,0.3191176693530501,0.8216441651951749,0.47927301455961013,0.36426489887162605,0.17406973492432332,0.5428392825558813,0.4787810181085569,0.4970238492600567,0.16443417693403528,0.869935247632037,0.23903813929401285,0.4661991390372062,0.06341649533779836,0.547657258034575,0.2193995993320822,0.7893714804901036,0.22378713507111747,0.5579880465811182,0.38289672815430575,0.20579258228036268,0.9120999580562998,0.7170790916644315,0.31815977388109684,0
0.01388105958394703,0.9727913727474926,0.48649584123828726,0.9975335134823714,0.557081238905852,0.03734896383142128,0.5944657990279061,0.5576987588290774,0.9855139439169939,0.728527225369078,0.7302278436200917,0.8851849898023455,0.1825480378019676,0.5381046317985213,0.6466032274590745,0.9067510269167017,0.021790029219573626,0.854001683785369,0.22910205317739618,0.47518593152564725,0.3848033782262126,0.5846826689527274,0.09156502008399137,0.16945773957455934,0.9410763373937204,0.20548989591463807,0.5473483813848853,0.21549917959369813,0.6324663743848641,0.4268960312050929,0.7839213137669298,0.9215164355611027,0.7322256213522854,0.9317977138662553,0.9810028735168058,0.4624994183312334,0.8264836042310693,0.09566462431881717,0.11678366694025621,0.5397944746995823,0.990376991575717,0.21223930021555015,0.779336516952336,0
0.6094965583825588,0.3214001548053983,0.7416888636655882,0.3031728401706638,0.21971547949313053,0.6061343007152172,0.3442404838128239,0.8188475876470622,0.42994889048787865,0.5173168538561747,0.9760864742203416,0.585819070958244,0.7728750326587096,0.7655701065727185,0.01996951989733531,0.9474593411327316,0.47390163601607493,0.7171631440762619,0.7027741860586549,0.02551148414271376,0.5227653673305804,0.9561183653985068,0.8365179212602958,0.5068878131997746,0.30594205254410234,0.6687170571700853,0.6841444820831863,0.9261073533489924,0.47431094109027294,0.6554631442231295,0.23892161032640302,0.26510625923308606,0.6249962138533405,0.6965429339036195,0.2669200121806048,0.14030253848268393,0.4610871818765303,0.25381744980178045,0.18836019067325538,0.28360702999271103,0.4690247007932612,0.06250701754936838,0.07374556869305238,1
0.25054365746387564,0.1630891974857236,0.5073518848933598,0.5192287022039389,0.6873742105631963,0.6493445125266474,0.603560239897651,0.22276633986706695,0.20354470581892858,0.026372877477778833,0.9413064857197014,0.60351949484332,0.3452334297889168,0.7635436908537897,0.40108492328510337,0.8269912907649024,0.1718086583582359,0.741541020818357,0.792386506509726,0.6256673741899735,0.5103765889497105,0.6981548311483387,0.5271681210562911,0.7015286613908202,0.058661082122992814,0.9095403516951029,0.29818818168982186,0.7693375175012608,0.2307686499148215,0.23725664601998764,0.9252751766654668,0.32403469210839764,0.03739654660684111,0.1645058969000469,0.854189885990237,0.6028885166415634,0.9279966957507669,0.7750943849118104,0.7218332318665018,0.9076501153220675,0.8826255795586324,0.6416583543501313,0.33498942508005014,1
0.1695056136947951,0.8761785557593851,0.7097014662404089,0.9187312325176645,0.8922732670827127,0.3647445150338998,0.12201998653018786,0.6532753447310855,0.9522776963760183,0.026100231394717954,0.22316176232750173,0.5499881767209186,0.2261338644008296,0.5373700989466778,0.20198556981162696,0.4660542731303393,0.8720746030816561,0.3404644390810614,0.39137474569166886,0.20249726922933797,0.3093544228657593,0.313753158591777,0.12113033295697362,0.11921203887801601,0.7239372813364756,0.04315586710161112,0.6745071100240432,0.1355027057829723,0.5949128123752461,0.7933636119870522,0.1642308385669924,0.2259265430289501,0.5961810726606988,0.6506199361885374,0.566462658452765,0.4445801393621026,0.6080302505067359,0.4618906353081048,0.11452118741180828,0.8246308590516094,0.6168033644288399,0.6097496543510532,0.5810211862652007,0
0.07127511277921561,0.7378339828757516,0.38317952187474025,0.07432920294480783,0.055186059383722785,0.28546131476084746,0.0884531975584203,0.4539274755410211,0.7688301584050512,0.23393649841888242,0.5351034972267984,0.5153899493956857,0.1320374009111942,0.7539488945822813,0.7557122607423902,0.5724516783274546,0.5280628959678676,0.7461811983091576,0.6569969147090633,0.9239219330852202,0.9865439075908283,0.49201912645655455,0.3651562267186529,0.8745776290196969,0.07811187783875961,0.3332524615113942,0.9941628983517554,0.6796068204008576,0.9183125905115104,0.2484855144780117,0.6263493565786602,0.856277301778964,0.5821333108243533,0.37340447748810435,0.6433033600474807,0.9745479360315193,0.595091589248311,0.44810369730097843,0.8750146129200906,0.6572324257909324,0.7474183684256842,0.1312225850185953,0.06864508408621006,0
0.4705337580664063,0.1517867953276716,0.3700407817307906,0.8282390027239678,0.6943531764029129,0.34045969877706017,0.21593915966187305,0.41160053534372765,0.23382163403857537,0.0045334087931449,0.661288099745628,0.3936413330355517,0.9574889340011545,0.5882384091988797,0.7988578566160507,0.5029201286792804,0.7423579144449489,0.22452478530013342,0.6720019452129019,0.1103426553036857,0.2519649147919011,0.9512684826115936,0.16308796735411746,0.6054663750154744,0.46190181232044114,0.7350669215534008,0.8229554352313186,0.8725722872966326,0.3126692772970703,0.9103198771284542,0.7692334211359798,0.9784575771595059,0.058799137495761156,0.592830139146014,0.5124062903431668,0.7342710396663257,0.05378119456349573,0.9174166866417561,0.3737486432359123,0.21776682575051098,0.8484932724462261,0.6228823102283424,0.7436020529390873,0
0.3552835630629171,0.3663033752991679,0.3305636935868388,0.9798479638376594,0.3654809276129133,0.8769477708227288,0.7170457694689045,0.887073662598093,0.0857986958274286,0.17846670238377138,0.5624766529010307,0.9841718590414044,0.38314647904592736,0.27809308187290316,0.12892209928129494,0.7556043095454695,0.35184647333846764,0.7689581574422327,0.8113337367256949,0.43245048830237554,0.7860422618717383,0.9040871575080416,0.9925693309262821,0.17851118256181908,0.9990672221504233,0.5986017157885042,0.01186139717941459,0.2658252402098169,0.44123380729775397,0.13142225174992517,0.3767277599613418,0.7769045797042925,0.641756402589623,0.2496383487859135,0.9181450948661473,0.25086090673967665,0.318825554937346,0.47343747246981016,0.9525817567239494,0.3645455484178466,0.26336199424095597,0.058820233045014936,0.914578109108999,1
0.3074746019815291,0.4828569968559683,0.8857503895395016,0.6233317140283314,0.33963150912937945,0.4687300713749548,0.6478469956819256,0.932069250361926,0.44266583024403705,0.06887915262258959,0.9575840726733889,0.5800836186734778,0.128561290521224,0.040979866515909236,0.6376078478289912,0.5854850286193185,0.1402549488476863,0.7414256747912722,0.14422801773292282,0.13518688074300755,0.40183709960694947,0.5281962919447125,0.6869624563284716,0.5786654727857674,0.6119279052558912,0.09957789232531178,0.6402416898426937,0.3789215240926932,0.8309522855815342,0.11491701653272068,0.02506732938319367,0.11854395909543203,0.7303934720782335,0.8269576993398562,0.44754412070568805,0.9421625385120396,0.24535111949547184,0.1463687503160277,0.5454966084884147,0.6117813297041524,0.33686974909655576,0.28508220022872743,0.8855485636646273,0
0.5805491725728867,0.05544771786864189,0.36001699376300345,0.8113049360755279,0.6615777688531848,0.4746431251842088,0.356751500508634,0.26371301530277536,0.26861635072462364,0.8223225358449282,0.644047405639393,0.6904069491940906,0.02130233977275353,0.2866302939425367,0.6485391405210551,0.49445665370010206,0.3701480127628637,0.7685195075917268,0.5325873408242274,0.7481567807556173,0.1841928753117832,0.18641207572888152,0.02127087929190441,0.17111195184791483,0.17091354281453375,0.892329523060704,0.9600342076527767,0.2635126342551417,0.41181649791080577,0.6990788935871852,0.33687125143019303,0.9458784433206316,0.8721952268153252,0.030398514513220398,0.13344063170833853,0.1899225878198193,0.8806056831637347,0.35737230391189767,0.5462396508400854,0.38939438827124995,0.28836041705060966,0.6226653053153146,0.5520110367889293,0
0.015135544649698462,0.9129781394421239,0.29909594521935057,0.05998970885844179,0.5927396140180978,0.6735774788924276,0.5691172203767317,0.9582137910413215,0.41319332199695347,0.9304264364356063,0.8785762044410331,0.6122616665901651,0.3495291245095986,0.7696355102698935,0.855733969932405,0.873859380709103,0.49538995335509417,0.5089376140877839,0.14014657421586907,0.9512736637388417,0.6613234777966086,0.36433529950989274,0.9896912480431399,0.8894266889739957,0.10322914985383869,0.26612034096495163,0.6924180418266396,0.42526884137949494,0.8692954297316446,0.5655556888632011,0.1263385820259696,0.2004365421027009,0.3594774206576089,0.6792369816419404,0.126542538269532,0.11515262319751884,0.4969269182518178,0.2592200912892386,0.6686214689933494,0.34882678989767135,0.8211794458012289,0.2549412653326455,0.33436163928769536,0
0.5595648101558722,0.8326729254394846,0.4262223997181488,0.1946609347878353,0.09705942430017822,0.7996994666272044,0.8786338125736473,0.39694016816961064,0.5458691166378472,0.7097041207541842,0.5475118288602087,0.911656322963644,0.11505314847298931,0.5060195469381978,0.8282238107371764,0.5549848478677614,0.598307734101276,0.2949886863399187,0.3800174295608407,0.46223780436217055,0.8405516239161289,0.6828320424332438,0.5333325545751199,0.3716732961862631,0.6980503746061941,0.16122155133557914,0.8730788973790206,0.6380744771399064,0.3959252740552278,0.9555250169155997,0.17384912443359435,0.8185377732752124,0.44180727138508336,0.5327868075345307,0.657978284465882,0.73686892424993,0.7904331452157831,0.6497588925494312,0.3961742740326242,0.5417958031103819,0.511626072272647,0.06667078672734261,0.8726785013102722,0
